,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,treatment,session,context,prev,prev_player,prev_opp,prev_p2,prev_o2,km_cont_1_100,hc_cont_1_100,km_cont_sub_1_100,hc_cont_sub_1_100
174,5949,5949,749,75,s11n9usuario10,D,s11n9usuario1,D,1,1209.20014381,1183,user,rand,s11n9,DDD,DD,D,D,D,C,1,1,5,4
175,5959,5959,759,76,s11n9usuario10,D,s11n9usuario9,D,1,1467.90003777,1441,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
176,5969,5969,769,77,s11n9usuario10,D,s11n9usuario3,D,1,708.7001800539999,681,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
177,5979,5979,779,78,s11n9usuario10,D,s11n9usuario6,C,4,1091.79997444,1065,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
178,5989,5989,789,79,s11n9usuario10,D,s11n9usuario9,D,1,1310.19997597,1280,user,rand,s11n9,DCD,DC,D,C,D,D,1,1,5,4
179,5999,5999,799,80,s11n9usuario10,D,s11n9usuario6,D,1,1072.0000267,1044,user,rand,s11n9,DDD,DD,D,D,D,C,1,1,5,4
180,6009,6009,809,81,s11n9usuario10,D,s11n9usuario8,C,4,1625.90003014,1596,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
181,6019,6019,819,82,s11n9usuario10,D,s11n9usuario6,D,1,2455.3000927,2428,user,rand,s11n9,DCD,DC,D,C,D,D,1,1,5,4
182,6029,6029,829,83,s11n9usuario10,D,s11n9usuario5,D,1,1378.79991531,1352,user,rand,s11n9,DDD,DD,D,D,D,C,1,1,5,4
183,6039,6039,839,84,s11n9usuario10,D,s11n9usuario9,D,1,1432.49988556,1408,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
184,6049,6049,849,85,s11n9usuario10,D,s11n9usuario9,D,1,2258.29982758,2231,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
185,6059,6059,859,86,s11n9usuario10,D,s11n9usuario1,D,1,1439.20016289,1412,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
186,6069,6069,869,87,s11n9usuario10,D,s11n9usuario2,C,4,2584.70010757,2563,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
187,6079,6079,879,88,s11n9usuario10,D,s11n9usuario1,D,1,1475.30007362,1445,user,rand,s11n9,DCD,DC,D,C,D,D,1,1,5,4
188,6089,6089,889,89,s11n9usuario10,D,s11n9usuario9,D,1,1128.49998474,1105,user,rand,s11n9,DDD,DD,D,D,D,C,1,1,5,4
189,6099,6099,899,90,s11n9usuario10,D,s11n9usuario6,D,1,1163.1000042,1120,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
190,6109,6109,909,91,s11n9usuario10,D,s11n9usuario2,C,4,952.100038528,927,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
191,6119,6119,919,92,s11n9usuario10,D,s11n9usuario4,D,1,1171.40007019,1143,user,rand,s11n9,DCD,DC,D,C,D,D,1,1,5,4
192,6129,6129,929,93,s11n9usuario10,D,s11n9usuario4,D,1,930.399894714,904,user,rand,s11n9,DDD,DD,D,D,D,C,1,1,5,4
193,6139,6139,939,94,s11n9usuario10,D,s11n9usuario3,C,4,1018.8999176,1000,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
194,6149,6149,949,95,s11n9usuario10,D,s11n9usuario8,C,4,1142.10009575,1116,user,rand,s11n9,DCD,DC,D,C,D,D,1,1,5,4
195,6159,6159,959,96,s11n9usuario10,D,s11n9usuario9,D,1,1526.00002289,1500,user,rand,s11n9,DCD,DC,D,C,D,C,1,1,5,4
196,6169,6169,969,97,s11n9usuario10,D,s11n9usuario3,D,1,1309.49997902,1283,user,rand,s11n9,DDD,DD,D,D,D,C,1,1,5,4
197,6179,6179,979,98,s11n9usuario10,D,s11n9usuario4,D,1,1449.69987869,1421,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
198,6189,6189,989,99,s11n9usuario10,D,s11n9usuario4,D,1,883.4998607639999,860,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
199,6199,6199,999,100,s11n9usuario10,D,s11n9usuario5,D,1,783.399820328,763,user,rand,s11n9,DDD,DD,D,D,D,D,1,1,5,4
200,5201,5201,1,1,s11n9usuario2,C,s11n9usuario4,D,0,5347.00012207,5290,user,rand,s11n9,--,--,,,-1,-1,0,1,2,3
201,5211,5211,11,2,s11n9usuario2,C,s11n9usuario9,D,0,5895.69997787,5866,user,rand,s11n9,CDC,CD,C,D,-1,-1,0,1,2,3
202,5221,5221,21,3,s11n9usuario2,D,s11n9usuario10,D,1,3659.50012207,3629,user,rand,s11n9,CDD,CD,C,D,C,D,0,1,2,3
203,5231,5231,31,4,s11n9usuario2,D,s11n9usuario3,C,4,2209.3000412,2182,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,2,3
204,5241,5241,41,5,s11n9usuario2,D,s11n9usuario10,C,4,4189.29982185,4160,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
205,5251,5251,51,6,s11n9usuario2,D,s11n9usuario4,D,1,1886.30008698,1857,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,2,3
206,5261,5261,61,7,s11n9usuario2,D,s11n9usuario6,D,1,2210.99996567,2183,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
207,5271,5271,71,8,s11n9usuario2,C,s11n9usuario4,C,3,2027.60004997,2002,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,2,3
208,5281,5281,81,9,s11n9usuario2,C,s11n9usuario7,D,0,2025.19989014,1998,user,rand,s11n9,CCC,CC,C,C,D,D,0,1,2,3
209,5291,5291,91,10,s11n9usuario2,C,s11n9usuario5,D,0,2721.50015831,2694,user,rand,s11n9,CDC,CD,C,D,C,C,0,1,2,3
210,5301,5301,101,11,s11n9usuario2,D,s11n9usuario9,C,4,1680.79996109,1652,user,rand,s11n9,CDD,CD,C,D,C,D,0,1,2,3
211,5311,5311,111,12,s11n9usuario2,D,s11n9usuario7,D,1,3277.40001678,3250,user,rand,s11n9,DCD,DC,D,C,C,D,0,1,2,3
212,5321,5321,121,13,s11n9usuario2,D,s11n9usuario8,D,1,1807.39998817,1777,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
213,5331,5331,131,14,s11n9usuario2,C,s11n9usuario1,D,0,2360.80002785,2333,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,2,3
214,5341,5341,141,15,s11n9usuario2,D,s11n9usuario3,D,1,2407.20009804,2380,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,2,3
215,5351,5351,151,16,s11n9usuario2,D,s11n9usuario7,D,1,1957.49998093,1931,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,2,3
216,5361,5361,161,17,s11n9usuario2,D,s11n9usuario10,C,4,1149.89995956,1124,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
217,5371,5371,171,18,s11n9usuario2,D,s11n9usuario7,C,4,1805.29999733,1781,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
218,5381,5381,181,19,s11n9usuario2,D,s11n9usuario1,D,1,2121.60015106,2096,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,2,3
219,5391,5391,191,20,s11n9usuario2,D,s11n9usuario8,D,1,2266.99995995,2242,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
220,5401,5401,201,21,s11n9usuario2,D,s11n9usuario3,C,4,1935.59980392,1906,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
221,5411,5411,211,22,s11n9usuario2,D,s11n9usuario1,D,1,1697.89981842,1672,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
222,5421,5421,221,23,s11n9usuario2,D,s11n9usuario9,D,1,1354.09998894,1335,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
223,5431,5431,231,24,s11n9usuario2,D,s11n9usuario9,D,1,1717.40007401,1690,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
224,5441,5441,241,25,s11n9usuario2,D,s11n9usuario6,D,1,1017.19999313,992,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
225,5451,5451,251,26,s11n9usuario2,D,s11n9usuario7,D,1,839.4999504089999,814,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
226,5461,5461,261,27,s11n9usuario2,C,s11n9usuario6,D,0,1465.50011635,1429,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,2,3
227,5471,5471,271,28,s11n9usuario2,C,s11n9usuario9,D,0,2188.49992752,2161,user,rand,s11n9,CDC,CD,C,D,D,D,0,1,2,3
228,5481,5481,281,29,s11n9usuario2,C,s11n9usuario5,D,0,2825.59990883,2750,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
229,5491,5491,291,30,s11n9usuario2,D,s11n9usuario1,C,4,2821.69985771,2802,user,rand,s11n9,CDD,CD,C,D,C,D,0,1,2,3
230,5501,5501,301,31,s11n9usuario2,D,s11n9usuario3,D,1,1477.99992561,1453,user,rand,s11n9,DCD,DC,D,C,C,D,0,1,2,3
231,5511,5511,311,32,s11n9usuario2,D,s11n9usuario9,D,1,947.999954224,915,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
232,5521,5521,321,33,s11n9usuario2,D,s11n9usuario8,D,1,746.7999458310001,720,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
233,5531,5531,331,34,s11n9usuario2,D,s11n9usuario5,D,1,747.0998764039999,719,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
234,5541,5541,341,35,s11n9usuario2,D,s11n9usuario3,D,1,760.600090027,734,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
235,5551,5551,351,36,s11n9usuario2,D,s11n9usuario3,C,4,1044.49987411,1020,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
236,5561,5561,361,37,s11n9usuario2,D,s11n9usuario1,D,1,1022.79996872,1000,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
237,5571,5571,371,38,s11n9usuario2,D,s11n9usuario4,D,1,889.199972153,859,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
238,5581,5581,381,39,s11n9usuario2,D,s11n9usuario3,C,4,695.499897003,669,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
239,5591,5591,391,40,s11n9usuario2,D,s11n9usuario8,D,1,1219.70009804,1192,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
240,5601,5601,401,41,s11n9usuario2,D,s11n9usuario3,D,1,1023.99992943,1001,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
241,5611,5611,411,42,s11n9usuario2,C,s11n9usuario7,C,3,1130.09977341,1104,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,2,3
242,5621,5621,421,43,s11n9usuario2,C,s11n9usuario4,D,0,1935.69993973,1908,user,rand,s11n9,CCC,CC,C,C,D,D,0,1,2,3
243,5631,5631,431,44,s11n9usuario2,C,s11n9usuario5,D,0,846.200227737,818,user,rand,s11n9,CDC,CD,C,D,C,C,0,1,2,3
244,5641,5641,441,45,s11n9usuario2,C,s11n9usuario8,D,0,1227.99992561,1202,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
245,5651,5651,451,46,s11n9usuario2,D,s11n9usuario10,D,1,1140.19989967,1115,user,rand,s11n9,CDD,CD,C,D,C,D,0,1,2,3
246,5661,5661,461,47,s11n9usuario2,D,s11n9usuario5,D,1,853.1999588010001,824,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,2,3
247,5671,5671,471,48,s11n9usuario2,D,s11n9usuario7,C,4,2069.60010529,2043,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
248,5681,5681,481,49,s11n9usuario2,D,s11n9usuario1,D,1,722.200155258,695,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
249,5691,5691,491,50,s11n9usuario2,D,s11n9usuario3,D,1,730.4000854489999,706,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
250,5701,5701,501,51,s11n9usuario2,D,s11n9usuario10,D,1,1412.40000725,1384,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
251,5711,5711,511,52,s11n9usuario2,D,s11n9usuario8,C,4,1072.79992104,1044,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
252,5721,5721,521,53,s11n9usuario2,D,s11n9usuario8,D,1,777.3001194,749,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
253,5731,5731,531,54,s11n9usuario2,D,s11n9usuario10,D,1,744.899988174,717,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
254,5741,5741,541,55,s11n9usuario2,D,s11n9usuario4,D,1,954.09989357,928,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
255,5751,5751,551,56,s11n9usuario2,D,s11n9usuario7,D,1,1067.10004807,1041,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
256,5761,5761,561,57,s11n9usuario2,D,s11n9usuario5,D,1,997.30014801,968,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
257,5771,5771,571,58,s11n9usuario2,D,s11n9usuario8,D,1,1195.50013542,1165,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
258,5781,5781,581,59,s11n9usuario2,D,s11n9usuario1,D,1,739.300012589,711,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
259,5791,5791,591,60,s11n9usuario2,D,s11n9usuario5,D,1,593.400001526,565,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
260,5801,5801,601,61,s11n9usuario2,C,s11n9usuario3,D,0,1654.00004387,1627,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,2,3
261,5811,5811,611,62,s11n9usuario2,C,s11n9usuario6,C,3,1155.80010414,1129,user,rand,s11n9,CDC,CD,C,D,D,D,0,1,2,3
262,5821,5821,621,63,s11n9usuario2,C,s11n9usuario7,D,0,800.800085068,775,user,rand,s11n9,CCC,CC,C,C,C,D,0,1,2,3
263,5831,5831,631,64,s11n9usuario2,C,s11n9usuario1,D,0,813.499927521,784,user,rand,s11n9,CDC,CD,C,D,C,C,0,1,2,3
264,5841,5841,641,65,s11n9usuario2,C,s11n9usuario7,C,3,743.099927902,714,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
265,5851,5851,651,66,s11n9usuario2,C,s11n9usuario8,D,0,822.0999240880002,792,user,rand,s11n9,CCC,CC,C,C,C,D,0,1,2,3
266,5861,5861,661,67,s11n9usuario2,C,s11n9usuario6,C,3,778.8000106810001,728,user,rand,s11n9,CDC,CD,C,D,C,C,0,1,2,3
267,5871,5871,671,68,s11n9usuario2,D,s11n9usuario8,C,4,3249.69983101,3223,user,rand,s11n9,CCD,CC,C,C,C,D,0,1,2,3
268,5881,5881,681,69,s11n9usuario2,D,s11n9usuario7,C,4,1197.79992104,1173,user,rand,s11n9,DCD,DC,D,C,C,C,0,1,2,3
269,5891,5891,691,70,s11n9usuario2,D,s11n9usuario8,D,1,885.599851608,860,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,2,3
270,5901,5901,701,71,s11n9usuario2,D,s11n9usuario3,D,1,1065.29998779,1039,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
271,5911,5911,711,72,s11n9usuario2,D,s11n9usuario3,D,1,792.500019073,767,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
272,5921,5921,721,73,s11n9usuario2,D,s11n9usuario9,D,1,1398.09989929,1379,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
273,5931,5931,731,74,s11n9usuario2,D,s11n9usuario9,D,1,638.7999057769999,608,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
274,5941,5941,741,75,s11n9usuario2,D,s11n9usuario9,D,1,858.90007019,837,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
275,5951,5951,751,76,s11n9usuario2,D,s11n9usuario5,D,1,803.399801254,776,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
276,5961,5961,761,77,s11n9usuario2,D,s11n9usuario5,D,1,736.299991608,713,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
277,5971,5971,771,78,s11n9usuario2,D,s11n9usuario8,D,1,727.4999618530002,702,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
278,5981,5981,781,79,s11n9usuario2,D,s11n9usuario4,C,4,2509.00006294,2480,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
279,5991,5991,791,80,s11n9usuario2,D,s11n9usuario5,D,1,1103.60002518,1076,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,2,3
280,6001,6001,801,81,s11n9usuario2,D,s11n9usuario7,D,1,670.199871063,642,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,2,3
281,6011,6011,811,82,s11n9usuario2,D,s11n9usuario5,D,1,1293.99991035,1270,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
282,6021,6021,821,83,s11n9usuario2,D,s11n9usuario9,D,1,2552.90007591,2493,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
283,6031,6031,831,84,s11n9usuario2,D,s11n9usuario3,D,1,1125.49996376,1099,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
284,6041,6041,841,85,s11n9usuario2,D,s11n9usuario3,D,1,1085.00003815,1061,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
285,6051,6051,851,86,s11n9usuario2,D,s11n9usuario9,D,1,662.500143051,634,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
286,6061,6061,861,87,s11n9usuario2,C,s11n9usuario10,D,0,1331.19988441,1306,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,2,3
287,6071,6071,871,88,s11n9usuario2,C,s11n9usuario9,D,0,1516.09992981,1497,user,rand,s11n9,CDC,CD,C,D,D,D,0,1,2,3
288,6081,6081,881,89,s11n9usuario2,C,s11n9usuario3,C,3,706.3999176030002,681,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
289,6091,6091,891,90,s11n9usuario2,C,s11n9usuario9,D,0,1257.89999962,1234,user,rand,s11n9,CCC,CC,C,C,C,D,0,1,2,3
290,6101,6101,901,91,s11n9usuario2,C,s11n9usuario10,D,0,880.5000782010001,853,user,rand,s11n9,CDC,CD,C,D,C,C,0,1,2,3
291,6111,6111,911,92,s11n9usuario2,C,s11n9usuario5,D,0,736.09995842,711,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
292,6121,6121,921,93,s11n9usuario2,C,s11n9usuario5,D,0,759.000062943,735,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
293,6131,6131,931,94,s11n9usuario2,C,s11n9usuario1,D,0,925.199985504,906,user,rand,s11n9,CDC,CD,C,D,C,D,0,1,2,3
294,6141,6141,941,95,s11n9usuario2,D,s11n9usuario9,D,1,1279.20007706,1250,user,rand,s11n9,CDD,CD,C,D,C,D,0,1,2,3
295,6151,6151,951,96,s11n9usuario2,D,s11n9usuario1,D,1,741.1000728610001,714,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,2,3
296,6161,6161,961,97,s11n9usuario2,D,s11n9usuario7,D,1,686.200141907,629,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
297,6171,6171,971,98,s11n9usuario2,D,s11n9usuario3,D,1,934.80014801,907,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
298,6181,6181,981,99,s11n9usuario2,D,s11n9usuario6,D,1,699.700117111,673,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
299,6191,6191,991,100,s11n9usuario2,D,s11n9usuario7,C,4,1274.60002899,1248,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,2,3
300,5202,5202,2,1,s11n9usuario3,D,s11n9usuario5,D,1,3161.19980812,3134,user,rand,s11n9,--,--,,,-1,-1,0,1,3,5
301,5212,5212,12,2,s11n9usuario3,C,s11n9usuario7,C,3,3159.60001945,3132,user,rand,s11n9,DDC,DD,D,D,-1,-1,0,1,3,5
302,5222,5222,22,3,s11n9usuario3,D,s11n9usuario9,D,1,2746.0000515,2725,user,rand,s11n9,CCD,CC,C,C,D,D,0,1,3,5
303,5232,5232,32,4,s11n9usuario3,C,s11n9usuario2,D,0,3278.19991112,3255,user,rand,s11n9,DDC,DD,D,D,C,C,0,1,3,5
304,5242,5242,42,5,s11n9usuario3,D,s11n9usuario9,D,1,3049.20005798,3024,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
305,5252,5252,52,6,s11n9usuario3,C,s11n9usuario1,C,3,2097.89991379,2071,user,rand,s11n9,DDC,DD,D,D,C,D,0,1,3,5
306,5262,5262,62,7,s11n9usuario3,D,s11n9usuario4,D,1,3052.9999733000004,3035,user,rand,s11n9,CCD,CC,C,C,D,D,0,1,3,5
307,5272,5272,72,8,s11n9usuario3,D,s11n9usuario6,D,1,2890.79999924,2867,user,rand,s11n9,DDD,DD,D,D,C,C,0,1,3,5
308,5282,5282,82,9,s11n9usuario3,D,s11n9usuario1,D,1,2287.10007668,2258,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,3,5
309,5292,5292,92,10,s11n9usuario3,C,s11n9usuario4,D,0,2310.70017815,2292,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
310,5302,5302,102,11,s11n9usuario3,D,s11n9usuario7,D,1,1937.80016899,1914,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
311,5312,5312,112,12,s11n9usuario3,D,s11n9usuario10,D,1,2312.99996376,2253,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,3,5
312,5322,5322,122,13,s11n9usuario3,C,s11n9usuario10,D,0,1557.39998817,1533,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
313,5332,5332,132,14,s11n9usuario3,C,s11n9usuario6,C,3,1744.10009384,1717,user,rand,s11n9,CDC,CD,C,D,D,D,0,1,3,5
314,5342,5342,142,15,s11n9usuario3,D,s11n9usuario2,D,1,19755.0001144,19692,user,rand,s11n9,CCD,CC,C,C,C,D,0,1,3,5
315,5352,5352,152,16,s11n9usuario3,D,s11n9usuario4,D,1,25715.4998779,25681,user,rand,s11n9,DDD,DD,D,D,C,C,0,1,3,5
316,5362,5362,162,17,s11n9usuario3,C,s11n9usuario1,D,0,1863.79981041,1832,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
317,5372,5372,172,18,s11n9usuario3,D,s11n9usuario6,D,1,2733.50000381,2713,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
318,5382,5382,182,19,s11n9usuario3,D,s11n9usuario10,D,1,2217.79990196,2199,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,3,5
319,5392,5392,192,20,s11n9usuario3,D,s11n9usuario5,D,1,1648.10013771,1616,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,3,5
320,5402,5402,202,21,s11n9usuario3,C,s11n9usuario2,D,0,1935.60004234,1910,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
321,5412,5412,212,22,s11n9usuario3,D,s11n9usuario4,C,4,1806.60009384,1779,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
322,5422,5422,222,23,s11n9usuario3,D,s11n9usuario8,C,4,3075.40011406,3025,user,rand,s11n9,DCD,DC,D,C,C,D,0,1,3,5
323,5432,5432,232,24,s11n9usuario3,D,s11n9usuario5,D,1,2672.89996147,2646,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,3,5
324,5442,5442,242,25,s11n9usuario3,C,s11n9usuario1,D,0,1445.80006599,1420,user,rand,s11n9,DDC,DD,D,D,D,C,0,1,3,5
325,5452,5452,252,26,s11n9usuario3,D,s11n9usuario4,C,4,1354.79998589,1329,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
326,5462,5462,262,27,s11n9usuario3,D,s11n9usuario4,C,4,1699.9001503,1674,user,rand,s11n9,DCD,DC,D,C,C,D,0,1,3,5
327,5472,5472,272,28,s11n9usuario3,D,s11n9usuario6,C,4,1604.30002213,1580,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,3,5
328,5482,5482,282,29,s11n9usuario3,D,s11n9usuario9,D,1,1190.09995461,1164,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,3,5
329,5492,5492,292,30,s11n9usuario3,D,s11n9usuario10,D,1,1311.1000061,1286,user,rand,s11n9,DDD,DD,D,D,D,C,0,1,3,5
330,5502,5502,302,31,s11n9usuario3,D,s11n9usuario2,D,1,1098.99997711,1070,user,rand,s11n9,DDD,DD,D,D,D,D,0,1,3,5
331,5512,5512,312,32,s11n9usuario3,C,s11n9usuario8,D,0,1569.90003586,1544,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
332,5522,5522,322,33,s11n9usuario3,D,s11n9usuario1,C,4,1357.90014267,1330,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
333,5532,5532,332,34,s11n9usuario3,D,s11n9usuario1,C,4,1629.89997864,1598,user,rand,s11n9,DCD,DC,D,C,C,D,0,1,3,5
334,5542,5542,342,35,s11n9usuario3,D,s11n9usuario2,D,1,1267.29989052,1241,user,rand,s11n9,DCD,DC,D,C,D,C,0,1,3,5
335,5552,5552,352,36,s11n9usuario3,C,s11n9usuario2,D,0,1133.90016556,1103,user,rand,s11n9,DDC,DD,D,D,D,C,0,1,3,5
336,5562,5562,362,37,s11n9usuario3,D,s11n9usuario10,D,1,2026.00002289,2002,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
337,5572,5572,372,38,s11n9usuario3,D,s11n9usuario8,D,1,2059.5998764,2032,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,3,5
338,5582,5582,382,39,s11n9usuario3,C,s11n9usuario2,D,0,1921.60010338,1895,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
339,5592,5592,392,40,s11n9usuario3,D,s11n9usuario9,D,1,1642.40002632,1613,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
340,5602,5602,402,41,s11n9usuario3,D,s11n9usuario2,D,1,1793.90001297,1776,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,3,5
341,5612,5612,412,42,s11n9usuario3,C,s11n9usuario5,D,0,1740.19980431,1712,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
342,5622,5622,422,43,s11n9usuario3,D,s11n9usuario9,D,1,1625.0,1602,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
343,5632,5632,432,44,s11n9usuario3,C,s11n9usuario8,D,0,1706.30002022,1680,user,rand,s11n9,DDC,DD,D,D,C,D,0,1,3,5
344,5642,5642,442,45,s11n9usuario3,D,s11n9usuario7,D,1,1638.00001144,1611,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
345,5652,5652,452,46,s11n9usuario3,D,s11n9usuario5,D,1,10329.3001652,10298,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,3,5
346,5662,5662,462,47,s11n9usuario3,C,s11n9usuario1,D,0,1367.79999733,1338,user,rand,s11n9,DDC,DD,D,D,D,D,0,1,3,5
347,5672,5672,472,48,s11n9usuario3,D,s11n9usuario9,D,1,1697.80015945,1671,user,rand,s11n9,CDD,CD,C,D,D,D,0,1,3,5
348,5682,5682,482,49,s11n9usuario3,D,s11n9usuario8,C,4,1153.89990807,1127,user,rand,s11n9,DDD,DD,D,D,C,D,0,1,3,5
349,5692,5692,492,50,s11n9usuario3,D,s11n9usuario2,D,1,1582.10015297,1557,user,rand,s11n9,DCD,DC,D,C,D,D,0,1,3,5
